69123 31818704 varghese genepool 1 64 haswell 5:59:54 R
69123 31818702 varghese genepool 1 64 haswell 5:58:53 R
69123 31818101 jjenkins genepool_shared 1 6 haswell 18:43:55 R
69123 31817966 vstartag genepool_shared 1 32 haswell 59:44 R
69123 31817242 sqshu shared 1 4 haswell 1-21:37:56 R
69123 31816980 annotrub genepool 1 64 haswell 9:28:50 R
69123 31816878 sqshu genepool_shared 1 8 haswell 2-22:00:20 R
69123 31816875 sqshu genepool_shared 1 8 haswell 2-22:00:20 R
69123 31816829 annotrub genepool 1 64 haswell 2-21:28:50 R
69123 31816821 sqshu genepool_shared 1 8 haswell 2-21:28:50 R
69123 31816820 sqshu genepool_shared 1 8 haswell 2-21:28:50 R
69123 31816628 sqshu genepool_shared 1 8 haswell 2-21:12:35 R
69123 31816627 sqshu genepool_shared 1 8 haswell 2-21:09:38 R
69123 31816626 sqshu genepool_shared 1 8 haswell 2-21:08:38 R
69123 31816125 annotrub genepool 1 64 haswell 8:59:29 R
69123 31816093 annotrub genepool 1 64 haswell 2-20:59:29 R
69123 31815683 sqshu genepool_shared 1 4 haswell 2-19:58:59 R
69123 31815639 annotrub genepool 1 64 haswell 7:58:59 R
69123 31815539 annotrub genepool 1 64 haswell 7:49:40 R
69123 31815363_91 bredeson genepool_shared 1 16 haswell 20:47:32 R
69123 31815363_76 bredeson genepool_shared 1 16 haswell 20:28:09 R
69123 31815363_53 bredeson genepool_shared 1 16 haswell 19:58:59 R
69123 31815363_141 bredeson genepool_shared 1 16 haswell 21:43:00 R
69123 31815363_140 bredeson genepool_shared 1 16 haswell 21:43:00 R
69123 31814022 annotrub genepool 1 64 haswell 2-18:45:53 R
69123 31814019 annotrub genepool 1 64 haswell 6:45:53 R
69123 31813742 annotrub genepool 1 64 haswell 2-18:32:38 R
69123 31813739 annotrub genepool 1 64 haswell 6:32:38 R
69123 31808501 sqshu genepool 1 64 haswell 2-21:12:35 R
69123 31808499 sqshu genepool 1 64 haswell 2-21:12:35 R
69123 31808496 sqshu genepool 1 64 haswell 2-21:08:38 R
69123 31790264 yiwang62 shared 1 8 haswell 19:53:03 R
69123 31790263 yiwang62 shared 1 8 haswell 19:53:03 R
69123 31790234 yiwang62 shared 1 8 haswell 19:34:41 R
69123 31790233 yiwang62 shared 1 8 haswell 19:34:41 R
69123 31790214 yiwang62 shared 1 8 haswell 19:07:56 R
69122 31819970 sqshu shared 1 8 haswell 1-23:57:50 R
69122 31819968 sqshu shared 1 8 haswell 1-23:57:50 R
69122 31819634 vista genepool_shared 1 1 haswell 4:00:00 PD
69122 31819602 sqshu shared 1 8 haswell 1-23:52:50 R
69122 31819572 vista genepool_shared 1 1 haswell 4:00:00 PD
69122 31819556 vista genepool_shared 1 2 haswell 3:54:50 R
69122 31819482 vista genepool_shared 1 2 haswell 3:54:50 R
69122 31819162 annotrub genepool_shared 1 1 haswell 3-00:00:00 PD
69122 31819161 annotrub genepool_shared 1 1 haswell 3-00:00:00 PD
69122 31819160 annotrub genepool_shared 1 4 haswell 2-23:54:50 R
69122 31819159 annotrub genepool_shared 1 4 haswell 2-23:54:50 R
69122 31818904 jjenkins genepool_shared 1 6 haswell 11:21:28 R
69122 31818696 varghese genepool 1 64 haswell 5:16:24 R
69122 31818589 sqshu genepool_shared 1 8 haswell 2-23:54:50 R
69122 31818588 sqshu genepool_shared 1 8 haswell 2-23:54:50 R
69122 31818102 sqshu shared 1 4 haswell 1-22:42:49 R
69122 31817195 tdp6834 shared 1 8 haswell 1-21:32:53 R
69122 31817189 tdp6834 shared 1 8 haswell 1-21:32:53 R
69122 31817165 jtwebb shared 1 8 haswell 1-21:27:48 R
69122 31817159 annotrub genepool 1 64 haswell 2-22:01:19 R
69122 31816728 annotrub genepool 1 64 haswell 9:12:35 R
